filename,relpath,dataset,width,height,brightness_score,colourfulness_score,contrast_score,dark_channel_score,entropy_score,noise_score,saturation_score,sharpness_score,is_greyscale,dup_group,is_duplicate,feature_near_duplicate
AM_Bing_211.png,JPEGImages/AM_Bing_211.png,RTTS,478,270,0.4907917885889827,0.0666407610068584,0.4891837921731336,0.2901291996730507,7.314640998840332,0.2269838398806756,0.0973194714116857,1.0,False,-1,False,False
AM_Bing_217.png,JPEGImages/AM_Bing_217.png,RTTS,990,576,0.6533334158579257,0.0652910467231343,0.3586545280748754,0.4071048928830791,7.459955215454102,0.4139052306923401,0.0449103714156818,1.0,False,-1,False,False
AM_Bing_222.png,JPEGImages/AM_Bing_222.png,RTTS,480,320,0.5958873059640523,0.0610207971585038,0.3765170624819833,0.4380595128676471,7.276953220367432,0.1271201782226562,0.045473779616013,0.4127783856360117,False,-1,False,False
AM_Bing_229.png,JPEGImages/AM_Bing_229.png,RTTS,600,474,0.557399216789388,0.1380996611800419,0.5257165226369298,0.4258486114558341,7.490535736083984,0.1109363023030942,0.0872387827142108,0.4935790642949428,False,-1,False,False
AM_Bing_232.png,JPEGImages/AM_Bing_232.png,RTTS,619,398,0.4896088029873464,0.1856280734761685,0.5233798691289363,0.1243158043694986,7.901618957519531,0.4329523095079598,0.2155017381563969,1.0,False,-1,False,False
AM_Bing_242.png,JPEGImages/AM_Bing_242.png,RTTS,717,430,0.5439335631758461,0.0,0.62071251566703,0.424914737585865,7.526410579681396,0.1854984836690344,0.0,1.0,True,-1,False,False
AM_Bing_243.png,JPEGImages/AM_Bing_243.png,RTTS,717,378,0.692314187930454,0.0,0.5533146389620728,0.5983151316211179,7.29352855682373,0.1277139577937172,0.0,0.7356308505617901,True,-1,False,False
AM_Bing_274.png,JPEGImages/AM_Bing_274.png,RTTS,600,800,0.611815318627451,0.1938905166876488,0.618974416913154,0.4260343300653595,7.662745952606201,0.0784352799479166,0.2331639869281045,0.2838127916382638,False,-1,False,False
AM_Bing_318.png,JPEGImages/AM_Bing_318.png,RTTS,510,347,0.5710121688953594,0.1769864868779135,0.3324069926969292,0.3139992931116053,6.753948211669922,0.078699779623665,0.2783552989484204,0.1549681127646033,False,-1,False,False
AM_Bing_422.png,JPEGImages/AM_Bing_422.png,RTTS,600,503,0.5754041242739641,0.2718514914842924,0.5136070521232237,0.3538214243948076,7.576831340789795,0.1989949987574552,0.1335095310490001,1.0,False,-1,False,False
AM_Bing_464.png,JPEGImages/AM_Bing_464.png,RTTS,720,540,0.2203955660453481,0.0573782684258884,0.2113286769592222,0.1542039962075365,6.641089916229248,0.0479559461805555,0.1541424291938997,0.0545675944658712,False,-1,False,False
AM_Bing_536.png,JPEGImages/AM_Bing_536.png,RTTS,800,530,0.7528770347761746,0.0,0.4802297612025823,0.6666522290048095,6.990536689758301,0.0857994251179245,0.0,0.4734945972116189,True,-1,False,False
AM_Bing_640.png,JPEGImages/AM_Bing_640.png,RTTS,600,371,0.3916511636100981,0.096884191564792,0.3835738512373343,0.1660319398199531,7.445505142211914,0.2644898641060197,0.1240087380864295,1.0,False,-1,False,False
AM_Bing_727.png,JPEGImages/AM_Bing_727.png,RTTS,1306,980,0.672465801021787,0.289198730957484,0.4811751146149709,0.4973010827608226,7.69632625579834,0.0672137964106009,0.1810863365254218,0.1585388786142421,False,-1,False,False
AM_Google_019.png,JPEGImages/AM_Google_019.png,RTTS,1152,764,0.6235293627522271,0.1339731750882286,0.6404194245662266,0.3986983622346553,7.155664443969727,0.2838172189158849,0.1186536682008463,1.0,False,-1,False,False
AM_Google_035.png,JPEGImages/AM_Google_035.png,RTTS,620,387,0.5686136239942338,0.0553810167786729,0.3415086253886369,0.4690370795313207,7.015773773193359,0.0891188291864632,0.0641707649134505,0.4768288084067604,False,-1,False,False
AM_Google_067.png,JPEGImages/AM_Google_067.png,RTTS,612,612,0.5706729814827379,0.1349225139552191,0.5881171879611342,0.3649124812896665,7.463338851928711,0.2545510090269768,0.1873683575698637,1.0,False,-1,False,False
AM_Google_10.png,JPEGImages/AM_Google_10.png,RTTS,791,591,0.6327504219422821,0.603098175867597,0.4653194769911358,0.167180656309362,7.693997383117676,0.2895057299120178,0.4526132235383709,1.0,False,-1,False,False
AM_Google_228.png,JPEGImages/AM_Google_228.png,RTTS,717,431,0.6876415202504356,0.0500787004906707,0.4348025204503305,0.5979490719035464,7.542923927307129,0.0757892413122478,0.0580453754374022,0.2655178772612089,False,-1,False,False
AM_Google_244.png,JPEGImages/AM_Google_244.png,RTTS,500,333,0.5675364069952306,0.0270059848243311,0.1608925591317852,0.5409601366071954,6.334409713745117,0.0117011448948948,0.0145566507684154,0.0025684738363949,False,-1,False,False
AM_Google_246.png,JPEGImages/AM_Google_246.png,RTTS,1000,667,0.5243737249022548,0.1024918847027387,0.5781195614285242,0.4160822588705647,7.010035991668701,0.0818951555472263,0.1886923303054355,0.2414916776516727,False,-1,False,False
AM_Google_250.png,JPEGImages/AM_Google_250.png,RTTS,1000,667,0.6246285327924274,0.0865326387014368,0.5319670503771872,0.5306481347561514,7.191578388214111,0.0648020520989505,0.0983907164065026,0.2347268661851742,False,-1,False,False
AM_Google_289.png,JPEGImages/AM_Google_289.png,RTTS,624,351,0.5333409070400021,0.052296011634736,0.4222682724445594,0.3868409263771254,7.65217399597168,0.1563309272043246,0.0615729818846963,0.7296075188558174,False,-1,False,False
AM_Google_309.png,JPEGImages/AM_Google_309.png,RTTS,624,351,0.69258045317623,0.0491719088130116,0.2867759146988806,0.6285057488551706,6.8184967041015625,0.0196742708561618,0.0508124277543583,0.007781101123456,False,-1,False,False
AM_Google_320.png,JPEGImages/AM_Google_320.png,RTTS,700,387,0.4781444857012572,0.0709800397830291,0.4653921190025661,0.3519171389486027,7.217624664306641,0.1066951596530084,0.1145563734537742,0.4333191580268306,False,-1,False,False
AM_Google_359.png,JPEGImages/AM_Google_359.png,RTTS,630,332,0.6951275503507963,0.03563979077047,0.5477101637240857,0.583856565383851,7.320623874664307,0.1194431147207879,0.0411330663456815,0.6647126901370795,False,-1,False,False
AM_Google_411.png,JPEGImages/AM_Google_411.png,RTTS,896,597,0.455948913275528,0.1254656303915882,0.4965688885456082,0.330443079660675,7.420018196105957,0.1062492931080252,0.2116028980687752,0.3737231841487748,False,-1,False,False
AM_Google_494.png,JPEGImages/AM_Google_494.png,RTTS,338,450,0.5707618053138416,0.0842282888848725,0.5449274045528959,0.4804010261566823,6.613334655761719,0.027503533859303,0.1006531306802799,0.0295259205128205,False,-1,False,False
AM_Google_525.png,JPEGImages/AM_Google_525.png,RTTS,1000,653,0.4488197579797616,0.2340725263671964,0.5530808701955715,0.1748030808035312,7.489119529724121,0.2283190706355283,0.4469597333573552,1.0,False,-1,False,False
AM_Google_617.png,JPEGImages/AM_Google_617.png,RTTS,896,597,0.5067677542122376,0.0706066214933458,0.3997525314094295,0.4225660354175171,7.160617828369141,0.0422401722152428,0.0812919713530303,0.0792705866565365,False,-1,False,False
AM_Google_707.png,JPEGImages/AM_Google_707.png,RTTS,858,540,0.814490776712999,0.0479806952329668,0.2034102179251843,0.773237206995377,6.475724697113037,0.0187494401817318,0.02519357306939,0.0101065545074528,False,-1,False,False
AM_Google_711.png,JPEGImages/AM_Google_711.png,RTTS,836,419,0.594536623615885,0.0655961192047928,0.2718964510815451,0.521695202615424,5.995842933654785,0.0274011766166881,0.0685545689424894,0.0212140936613484,False,-1,False,False
AM_Google_754.png,JPEGImages/AM_Google_754.png,RTTS,630,447,0.7616520413783211,0.1121218837652584,0.2301571145633998,0.6691334629800217,6.770936489105225,0.048909984109229,0.055903122869829,0.0752763496103883,False,-1,False,False
AM_Google_768.png,JPEGImages/AM_Google_768.png,RTTS,630,447,0.7206953852880948,0.1872981167302751,0.2825831860763031,0.504171044505299,7.067099571228027,0.163844567842051,0.140516511849582,0.6809522704487772,False,-1,False,False
AM_Google_796.png,JPEGImages/AM_Google_796.png,RTTS,717,440,0.6162262422402712,0.1351106524453006,0.4809664501205796,0.5325793997071379,7.42830753326416,0.0411319754818055,0.0717302983067196,0.0460647273322303,False,-1,False,False
AM_Google_869.png,JPEGImages/AM_Google_869.png,RTTS,522,768,0.561390925503343,0.0214731251415317,0.4478075671556599,0.368371250359978,7.61547327041626,0.1899728514377793,0.0236670935535772,0.9074256104547136,False,-1,False,False
BD_Baidu_000.png,JPEGImages/BD_Baidu_000.png,RTTS,550,366,0.5637132949553393,0.0337380808384832,0.1923019013412427,0.5091608856160447,6.363838195800781,0.052599757824143,0.0275583024069041,0.0840855694868353,False,-1,False,False
BD_Baidu_007.png,JPEGImages/BD_Baidu_007.png,RTTS,550,309,0.6259039279142078,0.0735954342456381,0.3246530075308427,0.5611778089288084,7.016144752502441,0.0215183142100617,0.0598034485344593,0.0152858691024245,False,-1,False,False
BD_Baidu_018.png,JPEGImages/BD_Baidu_018.png,RTTS,550,349,0.7680857862290527,0.0801500636488043,0.3949364939892671,0.6593702199817151,7.183067321777344,0.0986145969002344,0.0729756421453707,0.2803899710698408,False,-1,False,False
BD_Baidu_022.png,JPEGImages/BD_Baidu_022.png,RTTS,480,314,0.5685288133300029,0.1651071208083837,0.1552923437935958,0.3675566171266808,6.0454630851745605,0.035186625033174,0.2967873423254652,0.0443235728904214,False,-1,False,False
BD_Baidu_023.png,JPEGImages/BD_Baidu_023.png,RTTS,579,404,0.7763447009132489,0.0376673755845754,0.1821954124708478,0.7498047564585779,5.815020561218262,0.0119711242497306,0.0113784100141193,0.0036803443324363,False,-1,False,False
BD_Baidu_031.png,JPEGImages/BD_Baidu_031.png,RTTS,600,338,0.2600698263526318,0.0251655819525536,0.2078232336638597,0.2265132846037823,6.429036617279053,0.0131057692307692,0.0739337316780755,0.0043510202537016,False,-1,False,False
BD_Baidu_038.png,JPEGImages/BD_Baidu_038.png,RTTS,720,888,0.5347946107872579,0.0743410153004596,0.3959167047661095,0.4253297660405503,7.596898078918457,0.0289063184278028,0.1561460602759622,0.021478744423068,False,-1,False,False
BD_Baidu_039.png,JPEGImages/BD_Baidu_039.png,RTTS,431,329,0.4852992823727703,0.0521345393181811,0.4171177061560684,0.4136408495372281,7.254246711730957,0.0399770978638777,0.0793944867278994,0.375411869012487,False,-1,False,False
BD_Baidu_042.png,JPEGImages/BD_Baidu_042.png,RTTS,929,672,0.7263661429767458,0.0200624382964546,0.1138355928786057,0.6990263292256264,5.417027473449707,0.028221284687516,0.0103991910721949,0.0199456647947679,False,-1,False,False
BD_Baidu_045.png,JPEGImages/BD_Baidu_045.png,RTTS,403,220,0.4683527730966061,0.0641115144579127,0.2476383761927356,0.3598655361084203,6.60260009765625,0.1055067462779156,0.0904169707585267,0.3084183882473231,False,-1,False,False
BD_Baidu_046.png,JPEGImages/BD_Baidu_046.png,RTTS,300,169,0.7429423366979927,0.141145692178886,0.5066145392156512,0.539391344703562,7.033294677734375,0.1870890039447731,0.1115344394167923,1.0,False,-1,False,False
BD_Baidu_050.png,JPEGImages/BD_Baidu_050.png,RTTS,416,368,0.658819686946685,0.0971044455327266,0.1968265950191967,0.5793481334841629,6.403985977172852,0.0640679094703699,0.0457228752705095,0.3652032132900099,False,-1,False,False
BD_Baidu_058.png,JPEGImages/BD_Baidu_058.png,RTTS,550,330,0.5690094744233781,0.0221343182862343,0.233450231256462,0.5367856101118134,6.539978981018066,0.0216936122589531,0.0171271863015178,0.0182290633540514,False,-1,False,False
BD_Baidu_059.png,JPEGImages/BD_Baidu_059.png,RTTS,430,351,0.5570623701677053,0.072956200489409,0.5487886497496333,0.4440131056729324,7.524120330810547,0.0357918198833896,0.1638682001655098,0.0731049230719537,False,-1,False,False
BD_Baidu_062.png,JPEGImages/BD_Baidu_062.png,RTTS,445,351,0.355392411069873,0.0915185934600118,0.2911480835791996,0.2556312402357786,6.453676223754883,0.0839211602484074,0.1256056877118785,0.2461509429448402,False,-1,False,False
BD_Baidu_065.png,JPEGImages/BD_Baidu_065.png,RTTS,480,348,0.4141222719930884,0.1450236311693465,0.2126327619682476,0.2810934800165277,6.47692346572876,0.0762833939475574,0.1678111148674029,0.4147327457684084,False,-1,False,False
BD_Baidu_074.png,JPEGImages/BD_Baidu_074.png,RTTS,800,532,0.6447093100398055,0.0573621814659271,0.2293629377396442,0.570358193277311,6.470232963562012,0.0613763730615601,0.0304215501990269,0.1395361768721413,False,-1,False,False
BD_Baidu_076.png,JPEGImages/BD_Baidu_076.png,RTTS,300,204,0.7670979110598487,0.0664476859930042,0.3660053960954327,0.6165583109060618,7.044833183288574,0.1108434436274509,0.060174484172754,0.4952654645382118,False,-1,False,False
BD_Baidu_078.png,JPEGImages/BD_Baidu_078.png,RTTS,414,359,0.5538854600955208,0.0300637308764617,0.2022455333404803,0.4854370346095727,6.311541557312012,0.0500817277932528,0.0171591384929087,0.086215045393247,False,-1,False,False
BD_Baidu_08.png,JPEGImages/BD_Baidu_08.png,RTTS,416,377,0.5777375115522643,0.0284128724848366,0.2190456632765351,0.5268876699833167,6.010781288146973,0.0366912324971944,0.0268702665722481,0.0728386684161105,False,-1,False,False
BD_Baidu_081.png,JPEGImages/BD_Baidu_081.png,RTTS,498,320,0.6170786577683283,0.0607865165194724,0.4257777084807926,0.5016896261516655,7.292713165283203,0.092464937876506,0.0664510246869832,0.1953432239191454,False,-1,False,False
BD_Baidu_084.png,JPEGImages/BD_Baidu_084.png,RTTS,750,562,0.5965064824506314,0.067721340236661,0.405010825323102,0.4723641243923429,7.299191474914551,0.1144109578884934,0.0370025166887632,0.4298358219399115,False,-1,False,False
BD_Baidu_087.png,JPEGImages/BD_Baidu_087.png,RTTS,1024,662,0.4882071964690332,0.0588376751687925,0.4672349934090645,0.4289670501414312,7.539406776428223,0.0552526606533822,0.0504311545709673,0.1020541003822857,False,-1,False,False
BD_Baidu_088.png,JPEGImages/BD_Baidu_088.png,RTTS,750,562,0.688232382015677,0.0689296962143133,0.321406807595105,0.5777212197334449,6.8612871170043945,0.0954474940688019,0.0319442793012816,0.3067215884915113,False,-1,False,False
BD_Baidu_095.png,JPEGImages/BD_Baidu_095.png,RTTS,910,607,0.5136815440914675,0.0691110321450213,0.2548952313813791,0.4669824112638339,6.543421268463135,0.0193966283922008,0.0489331852370906,0.0241684014504088,False,-1,False,False
BD_Baidu_097.png,JPEGImages/BD_Baidu_097.png,RTTS,617,463,0.4700448157111488,0.0638233508889816,0.4070929439096932,0.3976771578933424,7.418094635009766,0.0296900324149108,0.0716455052744412,0.0443643771590329,False,-1,False,False
BD_Baidu_10.png,JPEGImages/BD_Baidu_10.png,RTTS,599,456,0.4160262373994497,0.0329422389121267,0.2427537527218093,0.3619820156630733,6.5640482902526855,0.0288266903171953,0.0814027995288558,0.0254296976751972,False,-1,False,False
BD_Baidu_102.png,JPEGImages/BD_Baidu_102.png,RTTS,550,367,0.5599871968604138,0.2028264070621896,0.4347490162728796,0.4126566903204184,6.986574172973633,0.0285984177607134,0.1811628514670668,0.0260183947021387,False,-1,False,False
BD_Baidu_104.png,JPEGImages/BD_Baidu_104.png,RTTS,600,409,0.5333449350400307,0.0683961938938083,0.3947084011579204,0.4669415280374578,7.069111347198486,0.0199499541564792,0.0844636048388385,0.0137983697690313,False,-1,False,False
BD_Baidu_105.png,JPEGImages/BD_Baidu_105.png,RTTS,750,562,0.5529282999558067,0.0681517211046631,0.432994666506285,0.4747519177540529,7.221569061279297,0.043730234282325,0.0647548763752238,0.0562582506484917,False,-1,False,False
BD_Baidu_116.png,JPEGImages/BD_Baidu_116.png,RTTS,400,266,0.5070505675954592,0.0384390839797071,0.1487875107664019,0.4569056833259619,6.188224315643311,0.0366420935150375,0.0348164897537962,0.0575717820534654,False,-1,False,False
BD_Baidu_117.png,JPEGImages/BD_Baidu_117.png,RTTS,859,374,0.6644031218159822,0.0403541782475274,0.3053363302710992,0.5836822287511308,6.666240692138672,0.0847777425871396,0.0334440716952771,0.4008533805757953,False,-1,False,False
BD_Baidu_129.png,JPEGImages/BD_Baidu_129.png,RTTS,750,562,0.6548585955853278,0.044861854383028,0.3435261011376104,0.5899340357732654,6.827347755432129,0.0389018386714116,0.0292567534249761,0.046853762092082,False,-1,False,False
BD_Baidu_133.png,JPEGImages/BD_Baidu_133.png,RTTS,400,269,0.6889496318973686,0.022542582177895,0.194148650385681,0.6151611997959034,6.3312530517578125,0.0664380227695167,0.0156737007070486,0.1274531446005963,False,-1,False,False
BD_Baidu_134.png,JPEGImages/BD_Baidu_134.png,RTTS,600,400,0.7874539869281046,0.0381630997792344,0.1349162119024284,0.7428111111111111,5.857370376586914,0.0143760416666666,0.0271982843137254,0.0049089580749305,False,-1,False,False
BD_Baidu_137.png,JPEGImages/BD_Baidu_137.png,RTTS,505,264,0.6009428884064877,0.1262262477959252,0.1230927011811378,0.5129546778207232,5.342933654785156,0.0290676567656765,0.0897057646941164,0.0460482898208812,False,0,False,False
BD_Baidu_142.png,JPEGImages/BD_Baidu_142.png,RTTS,750,562,0.6336439327332356,0.1216814638813984,0.4002459522729467,0.5335424464447701,6.9970879554748535,0.0534905545670225,0.0832524178354615,0.0825883056974455,False,-1,False,False
BD_Baidu_143.png,JPEGImages/BD_Baidu_143.png,RTTS,940,545,0.646431732325958,0.2587341728332531,0.5051779846651658,0.4542320943993447,7.354278564453125,0.0612971159476869,0.2176318333696937,0.1739592854773165,False,-1,False,False
BD_Baidu_145.png,JPEGImages/BD_Baidu_145.png,RTTS,712,400,0.6282553012778145,0.1299897656937917,0.3888648146552666,0.4868265036351619,7.250084400177002,0.0534938114466292,0.1196102115003304,0.1575575066140934,False,-1,False,False
BD_Baidu_166.png,JPEGImages/BD_Baidu_166.png,RTTS,500,396,0.5867411566646861,0.1397788503316106,0.237753772480226,0.4533921172509408,6.04942798614502,0.0696473484848484,0.1385049118637354,0.2099296874024079,False,-1,False,False
BD_Baidu_174.png,JPEGImages/BD_Baidu_174.png,RTTS,600,403,0.3927462170972607,0.030513888468967,0.5167610778361086,0.2214795082631894,7.579261302947998,0.1958104580231596,0.07022566048752,1.0,False,-1,False,False
BD_Baidu_18.png,JPEGImages/BD_Baidu_18.png,RTTS,357,300,0.4397187162446678,0.0572183044849913,0.2927058759807158,0.3599840720601966,6.618766784667969,0.0482133520074696,0.0617876274692883,0.0745443188607905,False,-1,False,False
BD_Baidu_195.png,JPEGImages/BD_Baidu_195.png,RTTS,399,294,0.7281847408971943,0.2796703592844765,0.2887589896675385,0.5915702287598414,6.654782772064209,0.0573453989991986,0.0835680303867578,0.1837165105945795,False,-1,False,False
BD_Baidu_196.png,JPEGImages/BD_Baidu_196.png,RTTS,580,330,0.6561143893293995,0.1100855568829391,0.2751301018564394,0.5045434876144815,6.662097930908203,0.0514292058516196,0.1673813387423935,0.3722546936448857,False,-1,False,False
BD_Baidu_199.png,JPEGImages/BD_Baidu_199.png,RTTS,711,551,0.4803465258004692,0.0,0.5429761335071104,0.4593776888079672,7.154406547546387,0.0177519584644719,0.0,0.0181259998505359,True,-1,False,False
BD_Baidu_200.png,JPEGImages/BD_Baidu_200.png,RTTS,600,400,0.563419591503268,0.0608683853392609,0.1321480537223439,0.4964315359477124,5.9079270362854,0.0412273046875,0.050300816993464,0.0559768341235937,False,-1,False,False
BD_Baidu_201.png,JPEGImages/BD_Baidu_201.png,RTTS,400,275,0.6236822459893048,0.0276780186232235,0.1683108785816633,0.584295008912656,6.038254737854004,0.0259103124999999,0.0154869518716577,0.0322135180561157,False,-1,False,False
BD_Baidu_208.png,JPEGImages/BD_Baidu_208.png,RTTS,300,184,0.6088248792270532,0.075911137877394,0.3542130995900648,0.4867785592497868,6.783960819244385,0.0713045742753623,0.11542235009946,0.2706520056681237,False,-1,False,False
BD_Baidu_209.png,JPEGImages/BD_Baidu_209.png,RTTS,550,369,0.6942091793110444,0.0,0.5096953235325516,0.6515678255534784,7.476500511169434,0.0426464800443458,0.0,0.1259723093163471,True,-1,False,False
BD_Baidu_211.png,JPEGImages/BD_Baidu_211.png,RTTS,750,562,0.545888307398879,0.0492075797431222,0.5611330479156971,0.4744315586258228,7.5812087059021,0.0480384267497034,0.052311920545205,0.1252331359044703,False,-1,False,False
BD_Baidu_216.png,JPEGImages/BD_Baidu_216.png,RTTS,600,450,0.2064398983297022,0.0272606463197229,0.1983654047804818,0.1773487145969499,6.255019187927246,0.0122631944444444,0.0623003050108932,0.0034054814795061,False,-1,False,False
BD_Baidu_222.png,JPEGImages/BD_Baidu_222.png,RTTS,800,440,0.5148381016042781,0.0,0.2440953941977882,0.4655310494652406,6.66495943069458,0.0631511985085227,0.0,0.2573495968316681,True,-1,False,False
BD_Baidu_224.png,JPEGImages/BD_Baidu_224.png,RTTS,491,403,0.704996777988813,0.0464364650016785,0.2630770094893723,0.6598002699889799,6.494889259338379,0.0196208868819899,0.035946506785943,0.0106663668008192,False,-1,False,False
BD_Baidu_247.png,JPEGImages/BD_Baidu_247.png,RTTS,484,315,0.5736435143387015,0.129894488296812,0.599899547014445,0.4682371718200595,7.711023330688477,0.0510828250032795,0.1004944530612979,0.1254920566073343,False,-1,False,False
BD_Baidu_249.png,JPEGImages/BD_Baidu_249.png,RTTS,518,444,0.4536425478396861,0.0197331483998734,0.0778788146664934,0.4256493320483782,5.110264301300049,0.011361359851647,0.0337358025752302,0.0027742573571365,False,-1,False,False
BD_Baidu_250.png,JPEGImages/BD_Baidu_250.png,RTTS,500,328,0.6469971305595409,0.0463638253547852,0.5650362685805648,0.5587983261597322,7.552993297576904,0.0814252477134146,0.0625867049258727,0.8629234494630801,False,-1,False,False
BD_Baidu_254.png,JPEGImages/BD_Baidu_254.png,RTTS,400,300,0.5928428431372549,0.0534183311723484,0.3134468382945649,0.499940294117647,6.854386806488037,0.07177765625,0.059815294117647,0.1808638831775,False,-1,False,False
